0.8911928971	ice
0.8911760326	norway
0.8911685960	tom
0.8911433746	presto
0.8911092264	mills
0.8911062886	tango
0.8911056446	gm
0.8910844398	chess
0.8910652889	diff
0.8910645473	rose
0.8910500399	ab
0.8910134867	autosar
0.8910132747	dvd
0.8910088418	pal
0.8909770217	apples
0.8909761962	murphy
0.8909215496	prim
0.8909159137	mars
0.8908928368	ss
0.8908564589	inspector
0.8908520930	midi
0.8908366936	rabbit
0.8908286809	jet
0.8908174230	caesar
0.8908096868	ria
0.8907475939	gen
0.8907274593	dem
0.8907097329	farmer
0.8906892006	dicom
0.8906852265	lsb
0.8906494356	artemis
0.8906363724	sperner
0.8906318940	lax
0.8906242029	sbml
0.8906106537	cairo
0.8906013118	cat
0.8906010998	milan
0.8905955293	pmos
0.8905766566	trans
0.8905544321	caise
0.8905393233	tip
0.8905387998	opus
0.8905225657	vth
0.8905168948	greek
0.8905112217	cap
0.8905089519	tls
0.8904879627	czech
0.8904679784	bold
0.8904627699	envisat
0.8904592775	dtd
0.8904402122	balas
0.8903949330	stanford
0.8903585079	harris
0.8903319336	teragrid
0.8903317274	dinsar
0.8903225125	legion
0.8903166272	mdm
0.8902895206	lang
0.8902887436	cadence
0.8902883646	qt
0.8902876990	io
0.8902460490	bf
0.8901963381	moon
0.8901760326	turkey
0.8901744582	romanian
0.8901275689	vf
0.8900891330	companion
0.8900866915	palm
0.8900607215	protégé
0.8900522360	darwinian
0.8900508462	hopper
0.8900173700	winter
0.8899886082	kaleidoscope
0.8899716789	muse
0.8899531554	vt
0.8899506223	fame
0.8899489532	bologna
0.8899387869	coffee
0.8899385341	cyclops
0.8899161054	maya
0.8898986727	cure
0.8898815690	dj
0.8898664230	edward
0.8898316189	polinsar
0.8898132340	bsp
0.8898067802	hera
0.8897885326	malaysian
0.8897615784	pro
0.8897546409	safari
0.8897373423	ccs
0.8897358421	verilog
0.8897143363	tds
0.8896891826	drama
0.8896832278	cyclone
0.8896823425	mso
0.8896544560	xr
0.8896405682	prince
0.8896323425	dll
0.8896258109	gi
0.8895874779	passport
0.8895761248	arctic
0.8895654931	mates
0.8895601484	vista
0.8895524417	cplex
0.8895390477	cusp
0.8895359177	espresso
0.8895215917	rio
0.8895082000	syn
0.8895042510	pvs
0.8894911419	plenary
0.8894737483	tele
0.8894660339	cox
0.8894331464	freebsd
0.8894296519	def
0.8894211703	xen
0.8894106571	fab
0.8893883359	terra
0.8893764176	pellet
0.8893714197	storm
0.8893367890	profibus
0.8893308872	dan
0.8893297416	dsl
0.8893233926	sopc
0.8893171155	rts
0.8892970309	hz
0.8892722791	harbor
0.8892359119	harmony
0.8892327637	rrt
0.8891827689	orca
0.8891654931	bx
0.8891552078	renaissance
0.8891508827	ack
0.8891433351	nmos
0.8891294710	pegasus
0.8891189068	baroque
0.8891134210	dolce
0.8891116053	cork
0.8890928368	ls
0.8890854263	unix
0.8890530836	tc
0.8890435499	wk
0.8890047320	hol
0.8889763110	kerberos
0.8889757247	antitrust
0.8889651818	tracer
0.8889523393	arch
0.8889509790	arcade
0.8889308749	sarsa
0.8889307060	iq
0.8889273030	wimp
0.8889001510	rep
0.8888883646	disco
0.8888547320	ctl
0.8888539516	cdn
0.8888411419	evolutional
0.8888206956	dog
0.8888081264	modeller
0.8887822826	estelle
0.8887528058	cts
0.8887476600	sars
0.8887316551	mp
0.8886874345	cobol
0.8886682404	weibull
0.8886668461	algol
0.8886667759	bangladesh
0.8886509804	magic
0.8886503262	mehr
0.8886417821	xerox
0.8886246204	numa
0.8886166464	champion
0.8886062764	basque
0.8886033053	amazon
0.8886011479	feigenbaum
0.8885840916	ripe
0.8885782348	ne
0.8885529676	consortium
0.8885356077	aries
0.8885281396	ascii
0.8885177175	gd
0.8885019267	mor
0.8884963277	pine
0.8884921407	fiat
0.8884899417	lapack
0.8884433902	mizar
0.8884258827	oc
0.8884197511	apache
0.8884100696	isa
0.8884017353	mh
0.8883819687	song
0.8883556644	lu
0.8883364888	mips
0.8883258109	ppm
0.8883151650	aufgaben
0.8883030836	sr
0.8882497445	opera
0.8882371259	ransac
0.8882297751	voc
0.8881908688	serpent
0.8881780836	mb
0.8881663403	chi
0.8881660394	maple
0.8881431702	herbrand
0.8881405536	spe
0.8881235073	council
0.8881223464	zeno
0.8881205867	mosfets
0.8881119874	birkhoff
0.8880910643	uni
0.8880745816	dig
0.8880433351	aurora
0.8880430145	lucid
0.8880429068	donald
0.8880132350	amazon.com
0.8880076291	rp
0.8880047416	coconut
0.8880013048	stewardship
0.8879814386	simo
0.8879713978	cpa
0.8879639785	gel
0.8879286723	ding
0.8879210783	vmware
0.8879187777	apc
0.8878922124	pet
0.8878906943	hetero
0.8878656183	comet
0.8878493463	relief
0.8878111518	scada
0.8877871131	cis
0.8877792260	rcc
0.8877770145	honeycomb
0.8877657286	jam
0.8877656758	lsf
0.8877422110	ward
0.8877152889	octave
0.8877071797	zen
0.8877044920	psr
0.8877040108	park
0.8877007202	shake
0.8876958907	guy
0.8876862005	spi
0.8876830778	coral
0.8876664584	spur
0.8876574315	orchestra
0.8876328508	weber
0.8876308749	abel
0.8876302367	hive
0.8876190814	negentropy
0.8876142022	watt
0.8876042117	lake
0.8875889831	observatory
0.8875722255	daniel
0.8875708051	frog
0.8875475439	formale
0.8875460979	zm
0.8875367996	circus
0.8875194922	fortran
0.8875177408	jboss
0.8875071130	etl
0.8875065614	wedge
0.8874988878	ate
0.8874950150	tcs
0.8874636305	viii
0.8874591523	modelica
0.8874393887	erlang
0.8874108554	disc
0.8874051491	miner
0.8873730045	deng
0.8873682653	uppaal
0.8873613243	neo
0.8873287213	wu
0.8873254424	dice
0.8873067531	rat
0.8873048887	blum
0.8872958494	lotus
0.8872940295	dnf
0.8872874830	ev
0.8872676984	tetris
0.8872636585	zeus
0.8872528188	eat
0.8872480256	medusa
0.8872465730	groupe
0.8872345729	yager
0.8872194747	vl
0.8872094396	ladar
0.8872075629	desert
0.8871973104	rap
0.8871811263	webgis
0.8871795155	smil
0.8871554194	emi
0.8871484197	coin
0.8871323425	csl
0.8871283143	nelson
0.8871077689	argus
0.8871033303	prisma
0.8870973642	keith
0.8870959780	boss
0.8870909032	smv
0.8870849135	ucs
0.8870809790	faq
0.8870590733	xyz
0.8870490129	spark
0.8870408081	arp
0.8870247650	bath
0.8870194922	matlab
0.8870142209	paxos
0.8869796243	pbs
0.8869693551	mondrian
0.8869114638	russian
0.8869066441	nusmv
0.8868940486	mediterranean
0.8868909032	mib
0.8868668421	chirp
0.8868637686	flickr
0.8868472547	fdd
0.8868417594	cip
0.8868389441	bioinspired
0.8867463978	eo
0.8867335013	bees
0.8867296729	mirage
0.8867162705	pascal
0.8867044920	prs
0.8867019297	mul
0.8866895690	minerva
0.8866824851	peng
0.8866791975	elan
0.8866662705	gf
0.8866622428	emv
0.8866547320	fm
0.8866496042	berger
0.8866459271	dune
0.8866356285	finnish
0.8866354522	silver
0.8866307299	perl
0.8866275689	ul
0.8866194968	apps
0.8866058458	polsar
0.8866033053	gnutella
0.8865871645	vertebral
0.8865745122	dl
0.8865716898	barter
0.8865702005	ultrahigh
0.8865612635	xsl
0.8865450217	chorus
0.8865403846	holmes
0.8865226836	rnas
0.8865135055	dave
0.8865129812	spiht
0.8865082000	ku
0.8865076291	dfa
0.8865043823	ap
0.8865037404	dlv
0.8865035593	elastography
0.8864982253	crt
0.8864964083	cam
0.8864754016	sims
0.8864725241	promela
0.8864725239	ti
0.8864689827	divisibility
0.8864538663	au
0.8864353785	yang
0.8864307060	ssl
0.8864268575	sdi
0.8864209174	hs
0.8864160824	epc
0.8863967212	delphi
0.8863962909	asd
0.8863958057	ami
0.8863937246	metalevel
0.8863673347	savanna
0.8863636305	ee
0.8863544120	ithaca
0.8863501618	porto
0.8863458180	hans
0.8863407476	tao
0.8863348297	rss
0.8863275929	trio
0.8863147952	hungarian
0.8863045146	tdoa
0.8862713987	nist
0.8862474407	gnat
0.8862460490	ast
0.8862351690	pest
0.8862327936	einige
0.8862288104	taiwanese
0.8862248123	cusum
0.8862089349	cauchy
0.8862077105	fe
0.8862070529	wb
0.8861819257	grape
0.8861723019	lof
0.8861433351	genesis
0.8861383728	jess
0.8861353075	transformative
0.8861344897	nxn
0.8861245831	mem
0.8861146208	pittsburgh
0.8861094138	sentinel
0.8861047320	mos
0.8860908448	sys
0.8860857520	advisor
0.8860723727	va
0.8860719066	opt
0.8860495517	kinect
0.8860231398	proton
0.8860065721	geneva
0.8859972972	tornado
0.8859938728	tau
0.8859932673	telos
0.8859916131	vienna
0.8859797270	mary
0.8859723727	tp
0.8859659524	hydrocarbons
0.8859612487	bcs
0.8859608053	mike
0.8859438305	eng
0.8859438172	multifunctional
0.8859405536	cdr
0.8859390150	metropolis
0.8859384373	contactless
0.8859272526	rv
0.8859255345	sds
0.8859187777	qim
0.8859169578	mpsk
0.8859048634	pvt
0.8859009923	mace
0.8858815690	coma
0.8858733217	ism
0.8858608468	simula
0.8858483217	doa
0.8858349663	isomap
0.8858335790	informatik
0.8858203873	src
0.8857970309	gbps
0.8857947058	gomory
0.8857852265	devs
0.8857227023	ipsec
0.8857001177	tits
0.8856739129	abc
0.8856703164	nc
0.8856587757	swift
0.8856506279	matisse
0.8856295259	um
0.8855843257	cgal
0.8855647346	oss
0.8855615309	leon
0.8855502869	strip
0.8855325231	gnss
0.8855151842	ponder
0.8855104263	blast
0.8855014747	bayer
0.8854863724	symp
0.8854826388	dspace
0.8854691355	pram
0.8854618702	alpine
0.8854405536	sor
0.8854316551	smp
0.8854274868	march
0.8854244582	jacobians
0.8854019533	bg
0.8853617912	zigbee
0.8853576315	firefox
0.8853501618	pfaffian
0.8853356244	mica
0.8853261606	rdbms
0.8853158975	powerpoint
0.8853096868	ale
0.8853054194	sh
0.8853045922	dar
0.8853039707	propel
0.8852664111	lex
0.8852660283	aura
0.8852586820	scatterometer
0.8852540021	abacus
0.8852500399	mv
0.8852316551	ser
0.8852306672	pond
0.8852275542	dacs
0.8852253644	ramp
0.8852215393	toe
0.8852136305	pddl
0.8852049438	sprite
0.8852044920	boa
0.8852034333	sl
0.8851887527	bcd
0.8851834951	friedman
0.8851762427	prob
0.8851746042	robertson
0.8851676603	erratum
0.8851643939	hrm
0.8851543114	lime
0.8851497658	winnow
0.8851491993	ike
0.8851391594	dce
0.8851312160	ansys
0.8851304962	shark
0.8851250941	telecom
0.8851135441	leo
0.8850919027	mhz
0.8850851240	a0
0.8850744582	kirchhoff
0.8850701884	esprit
0.8850530836	md
0.8850492958	pic
0.8850439426	mapper
0.8850377699	lai
0.8850336224	uct
0.8850320262	communicator
0.8850262314	ko
0.8850203873	tel
0.8850203873	rip
0.8850182644	gflops
0.8850124416	orbit
0.8849709380	videotex
0.8849607180	slit
0.8849227601	spin
0.8849187777	mcp
0.8849158090	idct
0.8849067874	cocomo
0.8849051812	trojans
0.8848815690	fx
0.8848678263	fb
0.8848460988	carl
0.8848418546	qtl
0.8848347954	emerald
0.8848241855	siggraph
0.8847756611	phi
0.8847741790	verbmobil
0.8847689934	atms
0.8847684684	leda
0.8847683051	garg
0.8847541301	fujitsu
0.8847467331	rec
0.8847431702	lévy
0.8847390407	condor
0.8847333117	chasm
0.8847196755	ftp
0.8847165314	automod
0.8847156916	hessian
0.8846979000	finder
0.8846915321	charm
0.8846688109	gc
0.8846660220	risc
0.8846221660	cole
0.8846052794	daedalus
0.8845787798	te
0.8845640309	vladimir
0.8845426179	bernoulli
0.8845339760	qs
0.8845310721	lans
0.8845201906	microsurgery
0.8845040046	congress
0.8845037493	okapi
0.8844947379	mvs
0.8844920434	telco
0.8844909032	tb
0.8844890464	cpus
0.8844853075	customisable
0.8844797907	tame
0.8844726974	sdma
0.8844724278	scholar
0.8844715553	williams
0.8844601901	ft
0.8844405545	lvcsr
0.8844187777	hos
0.8843871259	vp
0.8843563758	irreducibility
0.8843558310	compass
0.8843394814	knight
0.8843366386	swedish
0.8843167759	gupta
0.8843145473	int
0.8843123293	stairs
0.8843109139	stl
0.8843108171	cybernetic
0.8842855391	baton
0.8842789625	bicmos
0.8842774518	alien
0.8842771371	horn
0.8842706592	monsoon
0.8842670291	wine
0.8842527150	simplex
0.8842442356	dae
0.8842241425	bean
0.8842191259	orb
0.8842129146	xt
0.8842043881	guha
0.8841961550	kick
0.8841798772	sinc
0.8841600854	eigen
0.8841497333	morphic
0.8841476600	cie
0.8841412442	edinburgh
0.8841377096	cricket
0.8841372459	lava
0.8841275775	holter
0.8841233974	magma
0.8841091978	scar
0.8841002750	db2
0.8840867094	scavenging
0.8840861589	sonet
0.8840855467	pinch
0.8840825548	angiographic
0.8840797320	plc
0.8840724283	t2
0.8840722220	egg
0.8840654915	manhattan
0.8840601901	ll
0.8840530836	mpc
0.8840240788	pap
0.8840202555	homogenization
0.8840178643	hsi
0.8840174591	davis
0.8840155577	fox
0.8840035593	craniofacial
0.8839854572	agenten
0.8839806223	ceo
0.8839693795	aac
0.8839672679	ons
0.8839569639	quark
0.8839554490	martin
0.8839389977	html
0.8839342567	deluge
0.8839307060	cpm
0.8839280836	ims
0.8839230082	mad
0.8839063517	dad
0.8839030448	symphony
0.8838965529	acta
0.8838515422	babel
0.8838484729	snap
0.8838478205	multicode
0.8838409552	pens
0.8838352581	rouge
0.8838215199	htn
0.8838165381	fc
0.8837992958	pdb
0.8837963978	emo
0.8837909032	iis
0.8837857648	pps
0.8837851200	logo
0.8837834240	automatische
0.8837717231	linc
0.8837670936	thomas
0.8837584469	jun
0.8837363810	fcs
0.8837306973	chet
0.8837209844	squeeze
0.8837179092	xcsf
0.8837142654	asp
0.8837085213	spem
0.8836913705	dome
0.8836824419	monge
0.8836800638	counterpoint
0.8836712214	lss
0.8836387410	hertz
0.8836244906	nexus
0.8836232418	clash
0.8836011606	lc
0.8836005578	arnold
0.8835955432	keynote
0.8835895043	diamond
0.8835642698	f1
0.8835577000	tem
0.8835544920	pocs
0.8835531545	ars
0.8835530836	sd
0.8835417823	euro
0.8835377699	cobra
0.8835320648	guitar
0.8835296178	moore
0.8835279842	l1
0.8835199619	supermarket
0.8835056290	proto
0.8834734740	interstate
0.8834679092	nexp
0.8834645775	quanta
0.8834509758	susan
0.8834355101	dexter
0.8834331806	dbpedia
0.8834164111	daisy
0.8834117529	summit
0.8834102265	cfd
0.8833882060	pit
0.8833866457	rev
0.8833810279	turtle
0.8833703873	ban
0.8833675721	yen
0.8833675710	hurwitz
0.8833596240	sic
0.8833591329	xslt
0.8833455031	unite
0.8833030836	ipc
0.8832937548	wasp
0.8832909032	ise
0.8832907476	bl
0.8832808709	qwerty
0.8832772193	dpc
0.8832576054	neuromagnetic
0.8832451626	groove
0.8832379742	dwarf
0.8832377126	wrap
0.8832332938	cfl
0.8832323425	qc
0.8832313772	dec
0.8832272323	centerline
0.8832045517	jacket
0.8832040472	sonar
0.8832023987	na
0.8832004217	neuromorphic
0.8831939198	dam
0.8831847915	marie
0.8831734262	slovene
0.8831723870	cnt
0.8831709242	exor
0.8831655641	er
0.8831653063	thumb
0.8831633006	smartcard
0.8831503772	mentor
0.8831334261	sfdr
0.8831095016	chimera
0.8831077689	agora
0.8831063714	fat
0.8831059877	dissipativity
0.8831034743	mobil
0.8830966522	tla
0.8830963340	bentley
0.8830909032	gl
0.8830827501	herbal
0.8830795638	eve
0.8830760341	mesoscale
0.8830698588	bulgarian
0.8830689431	nemo
0.8830616378	hollywood
0.8830579538	mr
0.8830347426	kaos
0.8830336445	pearls
0.8830311495	sounder
0.8830267303	correntropy
0.8830213987	wg
0.8830146574	strips
0.8830141898	austin
0.8830064095	choke
0.8829999714	pace
0.8829924732	sun
0.8829908418	rubric
0.8829834833	poker
0.8829781473	shor
0.8829759786	rita
0.8829545638	mason
0.8829351253	arabic
0.8829323425	spt
0.8829164803	jazz
0.8829146641	samba
0.8829097917	lq
0.8828944747	floss
0.8828841868	hsu
0.8828805718	toshiba
0.8828649524	tas
0.8828645327	cnf
0.8828524174	maude
0.8828511606	ram
0.8828369607	paged
0.8828326949	hammer
0.8828322143	ron
0.8828321884	corporation
0.8828318309	beef
0.8828312262	rainbow
0.8828174591	thailand
0.8828076054	thermodynamical
0.8828048727	tea
0.8828038048	paul
0.8827839902	india
0.8827772254	multiway
0.8827710783	bm25
0.8827673819	texas
0.8827609855	bwt
0.8827609139	cgh
0.8827573512	kl
0.8827566551	fdtd
0.8827497082	wool
0.8827449893	mon
0.8827434139	curb
0.8827383832	mica2
0.8827250586	planetlab
0.8826978205	radiography
0.8826970897	infiniband
0.8826915930	u.k
0.8826903135	island
0.8826800535	lim
0.8826795155	cmmi
0.8826582762	magneto
0.8826489587	tim
0.8826464590	opengl
0.8826364878	mps
0.8826357216	amber
0.8826350615	wysiwyg
0.8826340165	costa
0.8826203873	bw
0.8826073610	multibeam
0.8826020491	battlespace
0.8825994170	bose
0.8825939693	modeler
0.8825812169	wash
0.8825656910	bamboo
0.8825574606	eulerian
0.8825553077	hw
0.8825421524	lambert
0.8825406579	dataspace
0.8825359139	epr
0.8825255164	ptime
0.8825187281	coil
0.8825171654	subway
0.8825167867	openmp
0.8825001154	tamil
0.8824927321	fcc
0.8824861861	tera
0.8824832938	fmm
0.8824320577	otter
0.8824243117	soot
0.8824143123	dbscan
0.8824074172	friend
0.8824005209	sensornets
0.8823990201	cvs
0.8823905542	lite
0.8823827211	dif
0.8823553436	binocular
0.8823532243	mast
0.8823236697	allosteric
0.8823128971	monet
0.8823074011	genbank
0.8823054562	schubert
0.8823026289	openflow
0.8822997417	groupwise
0.8822716398	li
0.8822642494	galactic
0.8822604583	honeynet
0.8822603613	district
0.8822498665	newell
0.8822463340	salton
0.8822414098	van
0.8822403846	statemate
0.8822337048	zigzag
0.8822327637	ccg
0.8822326973	lsis
0.8822272323	aromatic
0.8822260308	sniffer
0.8822033670	brachytherapy
0.8821899828	kv
0.8821847321	myrinet
0.8821835239	gestalt
0.8821729702	astro
0.8821713978	mld
0.8821657057	surf
0.8821605957	t1
0.8821587101	num
0.8821564386	anova
0.8821493352	tdc
0.8821310029	lam
0.8821245831	vss
0.8821239070	prophecy
0.8821190118	jacobian
0.8820996520	berge
0.8820974185	strassen
0.8820855754	contractibility
0.8820802642	hume
0.8820713939	heaven
0.8820648022	chung
0.8820626420	tax
0.8820601205	hsdpa
0.8820476974	gb
0.8820124416	swap
0.8819984901	j2ee
0.8819889744	cantor
0.8819642654	xp
0.8819640523	cinema
0.8819612578	supra
0.8819594696	dsms
0.8819559612	slovenian
0.8819558958	phenomenology
0.8819484742	mortgage
0.8819463271	rollout
0.8819461090	hue
0.8819436447	sf
0.8819369689	cfp
0.8819219581	clarke
0.8819197109	permanence
0.8819165143	f0
0.8818882060	tk
0.8818702417	mira
0.8818702309	nautical
0.8818678263	wip
0.8818678263	dcc
0.8818630149	circadian
0.8818585213	dml
0.8818536382	cio
0.8818457749	fish
0.8818365880	atlas
0.8818312026	sanders
0.8818166272	rcp
0.8818119222	amnesia
0.8818084690	galaxy
0.8817971839	ken
0.8817951389	retina
0.8817904968	correlogram
0.8817863805	helix
0.8817805667	microblog
0.8817777021	chameleon
0.8817759785	maria
0.8817757297	eagle
0.8817688976	excel
0.8817608748	mario
0.8817518154	enigma
0.8817454448	aspectj
0.8817446225	ingres
0.8817357522	coach
0.8817322101	smodels
0.8816897851	george
0.8816852519	conan
0.8816823425	gsp
0.8816738582	butler
0.8816693795	scr
0.8816691347	scala
0.8816690513	intranet
0.8816673811	oltp
0.8816581417	planet
0.8816559186	stern
0.8816472395	sp
0.8816428981	cams
0.8816370247	chaff
0.8816294162	welsh
0.8816178263	sti
0.8815982258	horse
0.8815924870	multifactor
0.8815780375	hermes
0.8815725416	argos
0.8815585239	wolf
0.8815574535	fund
0.8815418546	vpr
0.8815390367	spruce
0.8815331194	empire
0.8815326502	tap
0.8815260054	trivium
0.8815083034	gsm
0.8815079638	tiger
0.8815007908	lamps
0.8815001618	quebec
0.8814968390	iraqi
0.8814958034	ether
0.8814869927	cc
0.8814869423	race
0.8814856993	clamped
0.8814748102	mimetic
0.8814734633	stamp
0.8814554194	scop
0.8814533578	lion
0.8814284316	ruby
0.8814146832	nasa
0.8814080883	cumulus
0.8814025919	louis
0.8813989587	rx
0.8813965769	safer
0.8813938172	choreographies
0.8813934955	peace
0.8813934779	pictogram
0.8813851405	xl
0.8813842377	stein
0.8813702676	tokyo
0.8813615907	crypto
0.8813435170	finland
0.8813317802	spade
0.8813292914	coverability
0.8813202555	greenhouse
0.8813194764	shim
0.8813194405	rdfs
0.8813002962	ecl
0.8812976233	blogspace
0.8812971417	g1
0.8812901481	dial
0.8812843698	psycho
0.8812719583	posix
0.8812711694	accord
0.8812683254	puma
0.8812673788	coast
0.8812558410	don
0.8812525919	lipton
0.8812387895	walter
0.8812219056	bass
0.8811847075	remix
0.8811839832	exergy
0.8811831558	corps
0.8811808016	ferry
0.8811759977	trapezoid
0.8811658122	unison
0.8811597854	logspace
0.8811562816	calvin
0.8811514911	klee
0.8811509441	seu
0.8811399915	venezuela
0.8811387527	dcom
0.8811262096	lingo
0.8811190486	tardos
0.8811188657	queensland
0.8811153568	haifa
0.8811105394	tucker
0.8810863659	speechdat
0.8810740788	swan
0.8810718164	beetle
0.8810678263	lis
0.8810618086	noniterative
0.8810460715	pathfinder
0.8810352265	nmr
0.8810249148	invoice
0.8810245995	slash
0.8810108748	mendel
0.8809983543	goldwasser
0.8809878384	snow
0.8809834721	spmd
0.8809810606	stb
0.8809778503	ics
0.8809659524	lumbar
0.8809612487	mop
0.8809547973	genius
0.8809411022	rex
0.8809353528	straw
0.8809258203	flocks
0.8809228313	neocognitron
0.8809151716	pm
0.8809057912	hunt
0.8809054458	melanoma
0.8808970258	midnight
0.8808728785	pubmed
0.8808687777	pce
0.8808669578	oopsla
0.8808612005	hd
0.8808582023	ethernet
0.8808224283	v1
0.8808171155	cpg
0.8808121574	givens
0.8808032041	mbps
0.8808030836	sc
0.8807936849	hmmer
0.8807802305	dually
0.8807769388	savage
0.8807762314	oct
0.8807651079	cephalometric
0.8807519355	gw
0.8807425671	carmen
0.8807255458	cal
0.8807222762	dma
0.8807170670	labs
0.8806995122	sms
0.8806992359	jini
0.8806973491	esc
